Name,Sweep (T1),,,
Date,12/18/2024,,,
Time,13:50:42,,,
LATITUDE,-7,2,27.348,,
LONGITUDE,-38,16,6.728,,
ALTITUDE,393.2,,
Instrument,FPH - 103490/026,,,
Firmware Version,V2.40,,,
Country of Origin,Malaysia,,,
Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,
Uplink,- - -,,,
Downlink,- - -,,,
Channel,- - -,,,
Center Frequency,825000000,Hz,,
Frequency Offset,0,Hz,,
Span,1550000000,Hz,,
Ref Level,-20,dBm,,
Ref Offset,0,dB,,
Ref Position,1.00 ,,,
Range,100,dB,,
RF Attenuation,Auto Low Distortion,,,
RF Attenuator,0,dB,,
Pre-Amplifier,Off,,,
RF Input,50 Ω,,,
RBW,3000000,Hz,,
VBW,30000,Hz,,
SWT,0.043,s,,
Trigger Mode,Free Run,,,
Trigger Level,- - -,,,
Trigger Delay,- - -,,,
Trace Mode,Clear / Write,,,
Trace Math,Off,,,
Trace Detector,Auto Peak,,,
Primary Transducer,- - -,,,
Secondary Transducer,- - -,,,
Isotropic Antenna,Off,,,
Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,
Marker 1,416760563.4,Hz,,
Marker 1 Value,-73.82,dBm,,

Frequency [Hz],Maximum [dBm],Minimum [dBm],,
50000000,-79.7481079101563,-83.822395324707,,
52183098.5915493,-80.2883911132813,-83.7083740234375,,
54366197.1830986,-79.9776382446289,-84.7354965209961,,
56549295.7746479,-81.0179672241211,-84.1199569702148,,
58732394.3661972,-81.0040893554688,-84.2861022949219,,
60915492.9577465,-80.9819793701172,-83.4666442871094,,
63098591.5492958,-80.1827850341797,-83.6748428344727,,
65281690.1408451,-80.2429046630859,-83.7383270263672,,
67464788.7323944,-80.5454940795898,-84.3948364257813,,
69647887.3239437,-80.1661605834961,-84.9820404052734,,
71830985.915493,-80.2565841674805,-83.9255981445313,,
74014084.5070423,-80.8971176147461,-85.4191818237305,,
76197183.0985916,-80.915153503418,-84.4588088989258,,
78380281.6901408,-80.8637237548828,-84.5722503662109,,
80563380.2816902,-80.4943695068359,-84.281364440918,,
82746478.8732394,-80.320671081543,-84.4030838012695,,
84929577.4647887,-81.0059051513672,-84.7737503051758,,
87112676.056338,-81.3411102294922,-85.7776947021484,,
89295774.6478873,-81.2692031860352,-83.6212387084961,,
91478873.2394366,-80.3810958862305,-84.4092864990234,,
93661971.8309859,-80.6437683105469,-84.4512329101563,,
95845070.4225352,-80.8047485351563,-85.0554046630859,,
98028169.0140845,-80.0029296875,-84.8799896240234,,
100211267.605634,-81.6703491210938,-84.5135803222656,,
102394366.197183,-81.746452331543,-84.9622573852539,,
104577464.788732,-81.2262420654297,-84.4597396850586,,
106760563.380282,-81.216064453125,-84.4229965209961,,
108943661.971831,-80.4851989746094,-84.7718734741211,,
111126760.56338,-80.2058486938477,-84.137092590332,,
113309859.15493,-80.4392242431641,-83.7914733886719,,
115492957.746479,-81.2057723999023,-84.9826812744141,,
117676056.338028,-80.7423095703125,-84.5003967285156,,
119859154.929577,-80.1112060546875,-83.2999877929688,,
122042253.521127,-80.7472229003906,-84.7032318115234,,
124225352.112676,-80.5609588623047,-84.5294036865234,,
126408450.704225,-81.1290435791016,-84.636604309082,,
128591549.295775,-80.7477264404297,-83.8708572387695,,
130774647.887324,-81.7705230712891,-83.895393371582,,
132957746.478873,-81.381706237793,-84.9000244140625,,
135140845.070423,-81.7798233032227,-85.1301956176758,,
137323943.661972,-81.33544921875,-84.9558868408203,,
139507042.253521,-79.7377700805664,-83.3984069824219,,
141690140.84507,-80.9992828369141,-85.4116592407227,,
143873239.43662,-80.9074401855469,-85.1488571166992,,
146056338.028169,-81.2123565673828,-84.7041473388672,,
148239436.619718,-80.3565826416016,-85.2014312744141,,
150422535.211268,-80.7921829223633,-83.5893630981445,,
152605633.802817,-81.4905700683594,-84.3016967773438,,
154788732.394366,-81.1204452514648,-84.3820953369141,,
156971830.985915,-81.3730926513672,-84.1608657836914,,
159154929.577465,-80.1100311279297,-84.795280456543,,
161338028.169014,-81.0292892456055,-84.7737884521484,,
163521126.760563,-81.7943267822266,-84.8469314575195,,
165704225.352113,-81.4471817016602,-85.1190490722656,,
167887323.943662,-81.4672470092773,-84.5939178466797,,
170070422.535211,-81.2494812011719,-84.1950225830078,,
172253521.126761,-81.0963745117188,-84.3150329589844,,
174436619.71831,-81.4811248779297,-85.4050827026367,,
176619718.309859,-80.7839050292969,-84.7166748046875,,
178802816.901408,-80.9127197265625,-84.6044845581055,,
180985915.492958,-81.0841674804688,-85.1172866821289,,
183169014.084507,-81.0236892700195,-84.6125793457031,,
185352112.676056,-80.3903427124023,-85.3210983276367,,
187535211.267606,-79.9584197998047,-84.4027633666992,,
189718309.859155,-81.3762283325195,-85.5227279663086,,
191901408.450704,-81.4296951293945,-84.2179412841797,,
194084507.042254,-81.5599212646484,-84.4208221435547,,
196267605.633803,-81.1124725341797,-85.8031005859375,,
198450704.225352,-81.6205902099609,-85.015754699707,,
200633802.816901,-80.7418975830078,-85.7031021118164,,
202816901.408451,-81.598274230957,-85.1196136474609,,
205000000,-80.8068084716797,-84.8808746337891,,
207183098.591549,-81.1015090942383,-83.8335647583008,,
209366197.183099,-80.1719436645508,-84.1093063354492,,
211549295.774648,-81.1343383789063,-84.2796173095703,,
213732394.366197,-81.5653686523438,-84.1981735229492,,
215915492.957747,-81.6333770751953,-84.9052352905273,,
218098591.549296,-80.818115234375,-85.2098770141602,,
220281690.140845,-80.4849319458008,-84.398567199707,,
222464788.732394,-80.5219421386719,-84.6941680908203,,
224647887.323944,-80.7438659667969,-84.3202438354492,,
226830985.915493,-81.7590560913086,-85.0195617675781,,
229014084.507042,-80.9676818847656,-84.4076080322266,,
231197183.098592,-80.4953002929688,-84.7657012939453,,
233380281.690141,-80.7864151000977,-85.3844985961914,,
235563380.28169,-81.4255828857422,-84.3402557373047,,
237746478.873239,-81.1018142700195,-84.1775665283203,,
239929577.464789,-81.0730438232422,-85.3276443481445,,
242112676.056338,-80.6695327758789,-84.2044296264648,,
244295774.647887,-81.0920944213867,-84.2950668334961,,
246478873.239437,-81.6992340087891,-85.6252059936523,,
248661971.830986,-81.350830078125,-84.5015563964844,,
250845070.422535,-81.2732772827148,-84.5126953125,,
253028169.014085,-81.1371994018555,-85.0416717529297,,
255211267.605634,-80.9452590942383,-84.4873733520508,,
257394366.197183,-81.1696548461914,-84.7780990600586,,
259577464.788732,-80.9164581298828,-84.6657028198242,,
261760563.380282,-81.2148666381836,-84.0509490966797,,
263943661.971831,-82.1594619750977,-86.1122360229492,,
266126760.56338,-82.0394058227539,-85.1656188964844,,
268309859.15493,-81.1046295166016,-86.4398193359375,,
270492957.746479,-82.4552917480469,-85.7635116577148,,
272676056.338028,-81.8081588745117,-84.813102722168,,
274859154.929577,-81.3738555908203,-85.1855163574219,,
277042253.521127,-81.3329620361328,-84.7054595947266,,
279225352.112676,-81.3397521972656,-85.0083389282227,,
281408450.704225,-80.6083526611328,-85.4859085083008,,
283591549.295775,-81.7628631591797,-84.9314880371094,,
285774647.887324,-81.2602310180664,-84.7256546020508,,
287957746.478873,-80.8021697998047,-84.8443450927734,,
290140845.070423,-81.6020812988281,-84.5455093383789,,
292323943.661972,-82.0534744262695,-85.2458114624023,,
294507042.253521,-81.1984786987305,-86.0579147338867,,
296690140.84507,-80.8853530883789,-84.8311080932617,,
298873239.43662,-81.8339920043945,-84.5466461181641,,
301056338.028169,-81.2857666015625,-84.78369140625,,
303239436.619718,-81.5113296508789,-84.5975875854492,,
305422535.211268,-81.4145431518555,-84.7997512817383,,
307605633.802817,-80.6974182128906,-84.5531921386719,,
309788732.394366,-81.5562210083008,-85.7405776977539,,
311971830.985916,-81.5198669433594,-85.1424865722656,,
314154929.577465,-80.652473449707,-83.5932235717773,,
316338028.169014,-80.5970687866211,-84.9467239379883,,
318521126.760563,-80.8209381103516,-84.7710800170898,,
320704225.352113,-81.2714996337891,-85.5256729125977,,
322887323.943662,-81.1100616455078,-85.0647964477539,,
325070422.535211,-80.6118927001953,-85.2560806274414,,
327253521.126761,-81.8518371582031,-85.4270629882813,,
329436619.71831,-80.565788269043,-85.0209274291992,,
331619718.309859,-81.5406723022461,-85.3366012573242,,
333802816.901408,-81.3943862915039,-84.668586730957,,
335985915.492958,-80.2265853881836,-85.4330215454102,,
338169014.084507,-81.5699462890625,-85.7005157470703,,
340352112.676056,-81.9423675537109,-85.5281066894531,,
342535211.267606,-80.5171890258789,-84.0984191894531,,
344718309.859155,-81.0992279052734,-85.0281295776367,,
346901408.450704,-81.7566680908203,-84.2461242675781,,
349084507.042254,-80.9311828613281,-85.0636749267578,,
351267605.633803,-80.9296417236328,-84.6347808837891,,
353450704.225352,-81.6938018798828,-85.3348922729492,,
355633802.816901,-81.1901168823242,-85.8219451904297,,
357816901.408451,-82.2389602661133,-84.8735122680664,,
360000000,-81.9881362915039,-85.3124237060547,,
362183098.591549,-81.5857849121094,-84.8684997558594,,
364366197.183099,-81.4977798461914,-85.0044631958008,,
366549295.774648,-82.076171875,-85.4099731445313,,
368732394.366197,-82.1605606079102,-85.9664688110352,,
370915492.957747,-81.7688903808594,-85.6065826416016,,
373098591.549296,-82.3046112060547,-86.2056274414063,,
375281690.140845,-82.0109786987305,-85.3225402832031,,
377464788.732394,-82.5131530761719,-86.0424270629883,,
379647887.323944,-82.3782958984375,-85.4559555053711,,
381830985.915493,-82.3711090087891,-85.5862655639648,,
384014084.507042,-82.2565841674805,-85.8398056030273,,
386197183.098592,-81.544807434082,-84.7841491699219,,
388380281.690141,-82.0932312011719,-85.6220855712891,,
390563380.28169,-82.2408599853516,-86.4439010620117,,
392746478.873239,-81.4452285766602,-86.1014785766602,,
394929577.464789,-82.5658950805664,-86.5177230834961,,
397112676.056338,-82.2852096557617,-85.6948471069336,,
399295774.647887,-81.8821792602539,-85.5309829711914,,
401478873.239437,-81.9005661010742,-84.78515625,,
403661971.830986,-82.030403137207,-84.974479675293,,
405845070.422535,-82.7062225341797,-85.8489532470703,,
408028169.014085,-82.4527740478516,-86.2439804077148,,
410211267.605634,-80.1090927124023,-83.6928482055664,,
412394366.197183,-80.2575988769531,-83.5645217895508,,
414577464.788732,-80.6284637451172,-83.4506072998047,,
416760563.380282,-73.8167953491211,-85,,
418943661.971831,-82.0463485717773,-85.8737335205078,,
421126760.56338,-82.2945022583008,-85.8622055053711,,
423309859.15493,-82.1198806762695,-85.9882431030273,,
425492957.746479,-82.7799453735352,-86.936149597168,,
427676056.338028,-81.7257537841797,-85.8942413330078,,
429859154.929577,-82.1480331420898,-86.4225692749023,,
432042253.521127,-82.1627044677734,-85.4561996459961,,
434225352.112676,-82.80029296875,-86.2625579833984,,
436408450.704225,-81.7344055175781,-84.3828048706055,,
438591549.295775,-82.2801742553711,-85.9653091430664,,
440774647.887324,-82.0672607421875,-86.0597152709961,,
442957746.478873,-82.495849609375,-86.3936157226563,,
445140845.070423,-83.1605606079102,-86.1925506591797,,
447323943.661972,-82.082763671875,-85.4175109863281,,
449507042.253521,-82.6789703369141,-85.6531448364258,,
451690140.84507,-81.9439086914063,-85.6145095825195,,
453873239.43662,-82.1705169677734,-86.1332931518555,,
456056338.028169,-81.8513641357422,-85.9247741699219,,
458239436.619718,-81.8073883056641,-84.9590454101563,,
460422535.211268,-81.8658599853516,-85.4139862060547,,
462605633.802817,-82.5149536132813,-86.1071929931641,,
464788732.394366,-81.8859024047852,-86.3051300048828,,
466971830.985916,-82.8151321411133,-86.2620544433594,,
469154929.577465,-81.9201278686523,-84.7375640869141,,
471338028.169014,-82.2124710083008,-86.7289123535156,,
473521126.760563,-82.4375152587891,-85.1016387939453,,
475704225.352113,-81.3379898071289,-85.1607894897461,,
477887323.943662,-82.0813674926758,-85.3530883789063,,
480070422.535211,-82.4726409912109,-85.949333190918,,
482253521.126761,-82.3315734863281,-87.1309585571289,,
484436619.71831,-81.7068481445313,-86.1224822998047,,
486619718.309859,-81.9373092651367,-86.7845230102539,,
488802816.901408,-82.0158157348633,-86.7738037109375,,
490985915.492958,-82.5735321044922,-85.6982421875,,
493169014.084507,-81.2856750488281,-85.9942245483398,,
495352112.676056,-81.755973815918,-85.7206497192383,,
497535211.267606,-81.4849166870117,-85.8769226074219,,
499718309.859155,-82.0782775878906,-84.6353302001953,,
501901408.450704,-82.5773773193359,-85.387580871582,,
504084507.042254,-82.2665710449219,-85.3005981445313,,
506267605.633803,-81.8436126708984,-85.0077667236328,,
508450704.225352,-81.6721343994141,-85.7035675048828,,
510633802.816901,-82.1463317871094,-84.6080093383789,,
512816901.408451,-81.6484451293945,-85.3499755859375,,
515000000,-81.0344390869141,-84.9658050537109,,
517183098.591549,-80.4329681396484,-85.2868041992188,,
519366197.183099,-82.4296722412109,-85.1918640136719,,
521549295.774648,-81.8248138427734,-85.2269439697266,,
523732394.366197,-82.3698272705078,-86.3414077758789,,
525915492.957747,-81.5566787719727,-87.2712097167969,,
528098591.549296,-82.2992858886719,-85.4607620239258,,
530281690.140845,-82.0559768676758,-84.5614776611328,,
532464788.732394,-81.2707443237305,-85.9486236572266,,
534647887.323944,-81.0391311645508,-85.1763763427734,,
536830985.915493,-81.9646072387695,-85.4941635131836,,
539014084.507042,-82.7004699707031,-86.0065231323242,,
541197183.098592,-81.8115539550781,-85.1976928710938,,
543380281.690141,-82.2804794311523,-85.6279830932617,,
545563380.28169,-82.6804504394531,-85.5280914306641,,
547746478.87324,-81.692985534668,-85.8359909057617,,
549929577.464789,-82.3136978149414,-86.2784042358398,,
552112676.056338,-82.4845657348633,-86.2682342529297,,
554295774.647887,-80.8841171264648,-86.0761032104492,,
556478873.239437,-82.7499084472656,-85.4717330932617,,
558661971.830986,-82.5870742797852,-86.2425689697266,,
560845070.422535,-81.5498657226563,-85.5816879272461,,
563028169.014085,-81.8130874633789,-85.7996444702148,,
565211267.605634,-82.9008941650391,-85.6460952758789,,
567394366.197183,-82.0941925048828,-85.6865386962891,,
569577464.788732,-80.9838485717773,-85.8748092651367,,
571760563.380282,-81.7997055053711,-85.6179580688477,,
573943661.971831,-81.702018737793,-84.4940032958984,,
576126760.56338,-82.2251586914063,-85.9674072265625,,
578309859.15493,-81.8166580200195,-85.2869873046875,,
580492957.746479,-81.8410110473633,-84.921012878418,,
