Name,Sweep (T1),,,
Date,12/18/2024,,,
Time,13:51:44,,,
LATITUDE,-7,2,27.367,,
LONGITUDE,-38,16,6.701,,
ALTITUDE,395.5,,
Instrument,FPH - 103490/026,,,
Firmware Version,V2.40,,,
Country of Origin,Malaysia,,,
Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,
Uplink,- - -,,,
Downlink,- - -,,,
Channel,- - -,,,
Center Frequency,825000000,Hz,,
Frequency Offset,0,Hz,,
Span,1550000000,Hz,,
Ref Level,-20,dBm,,
Ref Offset,0,dB,,
Ref Position,1.00 ,,,
Range,100,dB,,
RF Attenuation,Auto Low Distortion,,,
RF Attenuator,0,dB,,
Pre-Amplifier,Off,,,
RF Input,50 Ω,,,
RBW,3000000,Hz,,
VBW,30000,Hz,,
SWT,0.043,s,,
Trigger Mode,Free Run,,,
Trigger Level,- - -,,,
Trigger Delay,- - -,,,
Trace Mode,Clear / Write,,,
Trace Math,Off,,,
Trace Detector,Auto Peak,,,
Primary Transducer,- - -,,,
Secondary Transducer,- - -,,,
Isotropic Antenna,Off,,,
Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,
Marker 1,416760563.4,Hz,,
Marker 1 Value,-73.73,dBm,,

Frequency [Hz],Maximum [dBm],Minimum [dBm],,
50000000,-81.2590179443359,-83.9223785400391,,
52183098.5915493,-80.4180603027344,-84.0420227050781,,
54366197.1830986,-80.3907623291016,-83.2129287719727,,
56549295.7746479,-80.4425735473633,-84.3228454589844,,
58732394.3661972,-80.0124053955078,-83.4950561523438,,
60915492.9577465,-80.4910278320313,-83.7819442749023,,
63098591.5492958,-80.3170471191406,-83.7851104736328,,
65281690.1408451,-79.7521209716797,-84.2824554443359,,
67464788.7323944,-80.8839416503906,-84.2128829956055,,
69647887.3239437,-81.1741943359375,-84.0304412841797,,
71830985.915493,-80.7588729858398,-84.351203918457,,
74014084.5070423,-80.4051208496094,-84.9940948486328,,
76197183.0985916,-80.5744171142578,-84.2665328979492,,
78380281.6901408,-79.9043807983398,-83.9716339111328,,
80563380.2816902,-81.1860046386719,-85.1104736328125,,
82746478.8732394,-80.8685760498047,-84.5302810668945,,
84929577.4647887,-80.816520690918,-84.2470321655273,,
87112676.056338,-81.1603393554688,-84.0501327514648,,
89295774.6478873,-81.0984497070313,-84.8890762329102,,
91478873.2394366,-80.1570205688477,-83.8772201538086,,
93661971.8309859,-80.0016860961914,-84.1254577636719,,
95845070.4225352,-80.2733688354492,-84.3015975952148,,
98028169.0140845,-80.7531585693359,-84.275016784668,,
100211267.605634,-81.1809539794922,-84.0894241333008,,
102394366.197183,-80.4615097045898,-85.1749954223633,,
104577464.788732,-79.9380035400391,-84.1466598510742,,
106760563.380282,-81.6693267822266,-85.5149383544922,,
108943661.971831,-80.7419586181641,-83.7503051757813,,
111126760.56338,-80.5228424072266,-83.7335433959961,,
113309859.15493,-81.0332870483398,-84.2930526733398,,
115492957.746479,-80.0658264160156,-84.1058654785156,,
117676056.338028,-81.3536682128906,-84.2854843139648,,
119859154.929577,-81.1256637573242,-84.3195419311523,,
122042253.521127,-80.3664703369141,-85.2581253051758,,
124225352.112676,-80.5312576293945,-84.6524353027344,,
126408450.704225,-80.6526107788086,-83.7573852539063,,
128591549.295775,-81.7515258789063,-84.6169281005859,,
130774647.887324,-81.1340866088867,-84.9751434326172,,
132957746.478873,-81.3575439453125,-83.7306365966797,,
135140845.070423,-81.4593963623047,-84.6203231811523,,
137323943.661972,-80.7867889404297,-85.5606460571289,,
139507042.253521,-81.1112747192383,-84.677360534668,,
141690140.84507,-81.7438354492188,-84.706428527832,,
143873239.43662,-80.5694122314453,-84.7570571899414,,
146056338.028169,-80.8895568847656,-84.4246215820313,,
148239436.619718,-80.3444519042969,-84.5676116943359,,
150422535.211268,-80.8047180175781,-85.3295745849609,,
152605633.802817,-80.7277374267578,-84.5482940673828,,
154788732.394366,-81.8573455810547,-85.9405975341797,,
156971830.985915,-81.7259674072266,-85.0641174316406,,
159154929.577465,-81.6509780883789,-84.7418823242188,,
161338028.169014,-82.4302673339844,-86.1952514648438,,
163521126.760563,-81.3885726928711,-84.9656524658203,,
165704225.352113,-82.3503875732422,-85.709587097168,,
167887323.943662,-81.0882797241211,-84.1937637329102,,
170070422.535211,-81.8563842773438,-84.1774444580078,,
172253521.126761,-81.4203567504883,-84.4827423095703,,
174436619.71831,-80.5067825317383,-83.9834213256836,,
176619718.309859,-81.3193893432617,-85.7048645019531,,
178802816.901408,-81.1063232421875,-85.2908477783203,,
180985915.492958,-81.3253631591797,-84.8618774414063,,
183169014.084507,-81.256950378418,-84.8284606933594,,
185352112.676056,-81.6362762451172,-84.6685638427734,,
187535211.267606,-80.8615417480469,-84.5843734741211,,
189718309.859155,-80.3370056152344,-84.4929962158203,,
191901408.450704,-81.4008712768555,-85.0983276367188,,
194084507.042254,-81.6112518310547,-84.8817367553711,,
196267605.633803,-80.8154525756836,-84.7185974121094,,
198450704.225352,-81.324836730957,-84.9159240722656,,
200633802.816901,-80.0729370117188,-85.21826171875,,
202816901.408451,-81.9451446533203,-85.1218719482422,,
205000000,-81.0551223754883,-84.6066741943359,,
207183098.591549,-81.6768569946289,-84.7187652587891,,
209366197.183099,-81.7439651489258,-84.7949371337891,,
211549295.774648,-80.3322525024414,-84.701545715332,,
213732394.366197,-80.5017700195313,-85.5971984863281,,
215915492.957747,-81.0701675415039,-85.4755554199219,,
218098591.549296,-80.8252182006836,-83.994987487793,,
220281690.140845,-81.5634155273438,-84.9849548339844,,
222464788.732394,-80.9551239013672,-85.3201293945313,,
224647887.323944,-80.8642807006836,-84.4645233154297,,
226830985.915493,-80.371696472168,-84.3052291870117,,
229014084.507042,-80.4320755004883,-83.4226684570313,,
231197183.098592,-80.8696823120117,-85.44189453125,,
233380281.690141,-81.7301177978516,-85.7548370361328,,
235563380.28169,-81.8175048828125,-85.3772201538086,,
237746478.873239,-81.2028427124023,-83.9530868530273,,
239929577.464789,-80.4735870361328,-83.7624282836914,,
242112676.056338,-80.7311248779297,-85.1524963378906,,
244295774.647887,-81.9733581542969,-84.2917938232422,,
246478873.239437,-82.1176300048828,-84.8215637207031,,
248661971.830986,-81.8747787475586,-84.5344924926758,,
250845070.422535,-80.9881210327148,-84.3777770996094,,
253028169.014085,-80.8744354248047,-85.0559616088867,,
255211267.605634,-80.6132049560547,-85.2073211669922,,
257394366.197183,-81.5626983642578,-85.0521240234375,,
259577464.788732,-81.3515701293945,-84.2621231079102,,
261760563.380282,-80.7923431396484,-84.3687133789063,,
263943661.971831,-81.5059432983398,-85.6568908691406,,
266126760.56338,-81.17236328125,-84.5840454101563,,
268309859.15493,-80.7352142333984,-84.7810440063477,,
270492957.746479,-80.8462448120117,-84.9750213623047,,
272676056.338028,-81.5505523681641,-85.075813293457,,
274859154.929577,-80.7698059082031,-84.9202880859375,,
277042253.521127,-81.5208892822266,-85.3888244628906,,
279225352.112676,-81.4345169067383,-85.8015060424805,,
281408450.704225,-81.2869110107422,-85.3379058837891,,
283591549.295775,-80.47998046875,-83.9607009887695,,
285774647.887324,-80.8237915039063,-84.2929306030273,,
287957746.478873,-82.2416229248047,-86.0325622558594,,
290140845.070423,-81.2622833251953,-84.1328277587891,,
292323943.661972,-81.2082901000977,-84.4863586425781,,
294507042.253521,-81.1650314331055,-84.3995513916016,,
296690140.84507,-81.586555480957,-84.986457824707,,
298873239.43662,-81.4612503051758,-85.284782409668,,
301056338.028169,-80.8050537109375,-84.7196655273438,,
303239436.619718,-80.764533996582,-84.4721603393555,,
305422535.211268,-81.1690139770508,-85.1383361816406,,
307605633.802817,-81.5496673583984,-83.9929351806641,,
309788732.394366,-80.6637878417969,-84.9653854370117,,
311971830.985916,-80.8818130493164,-85.1028823852539,,
314154929.577465,-81.3354263305664,-85.8083724975586,,
316338028.169014,-81.7353973388672,-84.9365921020508,,
318521126.760563,-81.7959442138672,-84.3919448852539,,
320704225.352113,-80.9629669189453,-84.8819885253906,,
322887323.943662,-82.0299835205078,-85.2685699462891,,
325070422.535211,-81.7417068481445,-84.8454818725586,,
327253521.126761,-81.6324768066406,-84.3351211547852,,
329436619.71831,-81.6499862670898,-85.0997848510742,,
331619718.309859,-81.7760162353516,-84.4058609008789,,
333802816.901408,-80.889518737793,-85.2029113769531,,
335985915.492958,-80.9467010498047,-84.3807601928711,,
338169014.084507,-81.6233673095703,-85.8369522094727,,
340352112.676056,-81.0779876708984,-85.3505172729492,,
342535211.267606,-81.7262268066406,-84.8707046508789,,
344718309.859155,-81.2118453979492,-85.9951019287109,,
346901408.450704,-81.3876876831055,-85.1954727172852,,
349084507.042254,-80.4079513549805,-85.1272583007813,,
351267605.633803,-81.7310028076172,-84.5649566650391,,
353450704.225352,-80.9910278320313,-84.8201675415039,,
355633802.816901,-81.3610000610352,-85.544792175293,,
357816901.408451,-81.6802673339844,-85.0340347290039,,
360000000,-81.6430435180664,-84.4686508178711,,
362183098.591549,-80.9473876953125,-83.6423492431641,,
364366197.183099,-81.3858337402344,-84.5183410644531,,
366549295.774648,-80.6446990966797,-83.1052169799805,,
368732394.366197,-81.9888229370117,-86.1496200561523,,
370915492.957747,-81.4433212280273,-84.6235122680664,,
373098591.549296,-82.2418975830078,-86.0275955200195,,
375281690.140845,-82.5614852905273,-85.3542251586914,,
377464788.732394,-81.9586410522461,-84.6666412353516,,
379647887.323944,-82.3349609375,-85.4416580200195,,
381830985.915493,-82.6815872192383,-85.7096557617188,,
384014084.507042,-82.3077774047852,-85.48095703125,,
386197183.098592,-82.309684753418,-86.4379272460938,,
388380281.690141,-82.4765548706055,-85.1155471801758,,
390563380.28169,-82.0462265014648,-86.0291290283203,,
392746478.873239,-81.8373794555664,-84.75830078125,,
394929577.464789,-81.8888931274414,-84.8716201782227,,
397112676.056338,-81.7961959838867,-85.7238388061523,,
399295774.647887,-81.7233352661133,-85.0747528076172,,
401478873.239437,-81.6650085449219,-84.8894577026367,,
403661971.830986,-81.0475234985352,-84.8703460693359,,
405845070.422535,-81.9405975341797,-85.5286712646484,,
408028169.014085,-82.1403732299805,-85.6056976318359,,
410211267.605634,-80.6884613037109,-83.8124465942383,,
412394366.197183,-80.265022277832,-84.0610046386719,,
414577464.788732,-80.1146774291992,-84.008056640625,,
416760563.380282,-73.7258911132813,-85.1250228881836,,
418943661.971831,-81.5433044433594,-85.6770477294922,,
421126760.56338,-82.3711471557617,-86.5341720581055,,
423309859.15493,-82.1916885375977,-86.2585754394531,,
425492957.746479,-82.4677658081055,-86.8890991210938,,
427676056.338028,-82.3655090332031,-86.0345230102539,,
429859154.929577,-81.8823318481445,-85.661735534668,,
432042253.521127,-82.1580276489258,-86.3138122558594,,
434225352.112676,-82.6630249023438,-86.0603637695313,,
436408450.704225,-82.7422561645508,-86.6346817016602,,
438591549.295775,-82.6716995239258,-85.764274597168,,
